text,label
spain coach faces racism inquiry spain s football federation has initiated disciplinary action against national coach luis aragones over racist comments about thierry henry.  if found guilty aragones could lose his job or face a fine of about £22 000. the federation had initially declined to take action against aragones after comments he made during a national team training session in october. but its president angel maria villar changed his mind after a request by spain s anti-violence commission. aragones insisted the comments  made to henry s arsenal club-mate jose antonio reyes  were meant to motivate the player  and were not intended to be offensive.   i never intended to offend anyone  and for that reason i have a very easy conscience   he said at the time.  i m obliged to motivate my players to get the best results.  as part of that job  i use colloquial language  with which we can all understand each other within the framework of the football world.   england s players made a point of wearing anti-racism t-shirts when training before their friendly against spain in madrid last month.  but the storm increased following racist chanting by spanish fans at england s black players during the game  which spain won 1-0. spain s minister of sport jaime lissavetzky was quick to give his backing to the federation s decision.  everyone who has a public function has to consider their declarations  and make sure they do not give a negative image   he said.  we are going to have zero tolerance in questions of racism.,sport
mourinho to escape fa charge chelsea boss jose mourinho will not face any football association action over the comments he made after their carling cup tie with manchester united.  mourinho intimated that united boss sir alex ferguson influenced referee neale barry after the duo walked down the tunnel together at half-time. but an fa spokesman told bbc sport:  we are not taking action over mourinho.  we have looked at the comments and we have decided that no further action is required. that is the end of it.  mourinho was concerned that ferguson s conversation with barry was followed by an inconsistent display by the official.  i see one referee in the first half and another in the second   said mourinho.  if the fa ask me what happened  i will tell them. what i saw and felt made it easier to understand a few things.   maybe when i turn 60 and have been managing in the same league for 20 years and have the respect of everybody i will have the power to speak to people and make them tremble a little bit.  the referee controlled the game in one way during the first half but in the second they had dozens of free-kicks. it was fault after fault  dive after dive.  but i know the referee did not walk to the dressing rooms alone at half-time. he should only have had his two assistants and the fourth official with him  but there was also someone else.  referees chief keith hackett believes mourinho should retract his comments about ferguson and barry as he believes the blues boss has questioned their integrity.  i m hoping he might reconsider his comments  unfortunately this is the nature of the game   said hackett.  i don t want referees or myself getting in the psychological warfare between two managers. for the second leg we have an experienced referee  and we should be talking about the quality of that game rather than the refereeing.  sometimes managers have grounds for comments  and i note that  but a referees integrity has been questioned  that is offensive and should be avoided. mr mourinho should look at the facts.  mourinho added that the match was entertaining for a goalless draw and insisted his team could still reach the final.  it s 0-0  so if we win we go through and if we get a draw we go to extra time   he said.  we have exactly the same chance we had before this game.  we are confident of getting a result but we know what manchester united is  a footballing power. it ll be difficult for us  but also for them.,sport
bath faced with tindall ultimatum mike tindall s agent has warned bath they have until next week to improve their contract offer to the england man or risk losing him to a rival club.  dipo alli says he has received an offer for tindall which dwarfs bath s deal and that two other clubs want to talk.  mike does not want to go into the six nations worrying about where he will be playing his club rugby next season   alli told the guardian newspaper.  it is up to (bath owner) andrew brownsword. he has to make it happen.  tindall is out of contract at the end of the season but it is understood that brownsword is unwilling to break the club s salary structure to accommodate the 26-year-old s demands. but alli insists the player is worth more than bath have put on the table.  mike has been at bath for eight years and wants to remain with the club and his demands are anything but excessive   the agent added.  but brownsword has to recognise mike s value and we want to resolve things by the end of next week.,sport
wenger steps up row arsene wenger has stepped up his feud with sir alex ferguson by claiming the manchester united manager is guilty of bringing football into disrepute.  the pair s long-running row was put back in the headlines on saturday when ferguson said his arsenal counterpart was  a disgrace . wenger initially refused to bite back  saying only:  i will never answer any questions any more about this man.  but now he claims ferguson should be punished by the football association. the latest twist in the ferguson-wenger saga came on saturday when the united boss  in an interview with the independent newspaper  discussed the events after the game between the two sides in october. united won 2-0 that day  at old trafford  but the game was followed by a now notorious food fight which saw ferguson s clothes covered in soup and pizza. the sides meet again at highbury on 1 february.  in the tunnel wenger was criticising my players  calling them cheats  so i told him to leave them alone and behave himself   ferguson said on saturday.  he ran at me with hands raised saying  what do you want to do about it    to not apologise for the behaviour of the players to another manager is unthinkable. it s a disgrace  but i don t expect wenger to ever apologise  he s that type of person.   those allegations were put to wenger after saturday s game at bolton  which arsenal lost to slip 10 points behind chelsea in the title race. at first he said only:  i ve always been consistent with that story and told you nothing happened.  if he has to talk  he talks. if he wants to make a newspaper article  he makes a newspaper article.  he doesn t interest me and doesn t matter to me at all. i will never answer to any provocation from him any more.  he does what he likes in england anyway. he can go abroad one day and see how it is.  but later on saturday  according to the independent  wenger spoke to a smaller group of reporters and expanded on his reaction.  i have no diplomatic relations with him   the arsenal boss is quoted as saying.  what i don t understand is that he does what he wants and you (the press) are all at his feet.   the situation (concerning the food fight) has been judged and there is a game going on in a month.  the managers have a responsibility to protect the game before the game. but in england you are only punished for what you say after the game.  now the whole story starts again. i don t go into that game. we play football. i am a football manager and i love football above all ... no matter what people say.  reminded that ferguson called him  a disgrace   wenger added:  i don t respond to anything. in england you have a good phrase. it is  bringing the game into disrepute .  but that is not only after a game  it is as well before a game.   ferguson had also claimed that united chief executive david gill and arsenal vice-chairman david dein had agreed at boardroom level not to discuss the incident in public. but ferguson added:  in the ensuing weeks all you got was a diatribe from arsenal about being kicked off the pitch and all that nonsense. gill phoned dein three times to complain but nothing was done.  the return is on 1 february and they will come out with another diatribe.  david gill and i feel we should set the record straight because arsenal have not written to us to apologise and we would not let that happen here.  meanwhile  the league managers association have offered to act as peacemakers in the hope of resolving the on-going row. during that stormy game in october  united striker ruud van nistelrooy caught arsenal s ashley cole with one particularly strong tackle. wenger later accused van nistelrooy of  cheating  and was fined £15 000 and  severely reprimanded  by the football association. ferguson admitted on saturday that van nistelrooy s tackle  which earned the dutchman a ban   could have given (cole) a serious injury   but he believes arsenal were the main aggressors.   wenger is always complaining the match was not played in the right spirit   he added.  they are the worst losers of all time  they don t know how to lose. maybe it is just manchester united  they don t lose many games to other teams.  we tend to forget the worst disciplinary record of all time was arsenal s up until last season. in fairness it has improved and now they are seen as paragons of virtue.  but to wenger it never happens  it is all some dream or nightmare.,sport
bnp leader nick griffin arrested the leader of the british national party has been arrested as part of a police inquiry following the screening of a bbc documentary.  a party spokesman said nick griffin was arrested on tuesday morning on suspicion of incitement to commit racial hatred. west yorkshire police confirmed they had arrested a 45-year-old man from outside their area. bnp founding chairman john tyndall was arrested on sunday on the same charge.  in july  the bbc documentary secret agent featured covertly-filmed footage of bnp activists. mr griffin is the twelfth man to be arrested following the documentary. nine men from west yorkshire and another man from leicester have been arrested and freed on bail. seven of the men had been held variously in connection with suspected racially aggravated public order offences  conspiracy to commit criminal damage and possession of a firearm. two men  both from keighley  were arrested in september on suspicion of conspiracy to commit criminal damage. a 24-year-old man from leicester was detained on monday on suspicion of incitement to commit racial hatred. a bnp spokesperson said mr tyndall  from brighton  was arrested following a speech he made in burnley  lancashire  and was released on police bail.,politics
leaders meet over turkish eu bid tony blair has met italian prime minister silvio berlusconi and german chancellor gerhard schroeder to talk about turkey entering the eu.  the downing street talks covered a range of other topics ahead of an eu summit in brussels later in the week. mr blair is an enthusiastic proponent of talks to bring turkey within the recently-expanded eu. italy and germany also favour an early start to talks  but there is scepticism in france and elsewhere. some are worried that turkey s large and rapidly growing population and low average income might make integration into the eu difficult.  some are concerned that a change of government could lead to turkey reneging on key human rights reforms it has recently enacted. and many in france would prefer turkey to admit that world war i-era killing of armenians constituted genocide. there are also issues in france and the netherlands over the possible problems of integrating the first major muslim nation into the eu. but mr blair and the labour government have been the staunchest backers of turkish accession  provided it sticks with human rights and economic reform. mr blair s official spokesman said:  the prime minister has regular meetings with both of them and particularly in advance of european councils.  the key issue at this week s council will be that of turkey  but they will also discuss a range of other matters.,politics
liverpool revel in night of glory liverpool manager rafael benitez said their qualification for the next stage of the champions league was  one of the proudest nights of my career.   the reds beat olympiakos 3-1 with a late steven gerrard strike and benitez said:  it was a really great night.  the players ran hard all the time and you see how much it means to the fans.  we knew before the game that it was very important for the club to gain these extra finances. for liverpool  this result is very  very important.  benitez hailed gerrard for his match-winning strike four minutes from time and also the anfield crowd for sticking by their side after they had fallen a goal behind at the interval. the reds scored three second-half goals in a sensational comeback capped by gerrard s 20-yard drive. he added:  steven can play all over the pitch and he influences every part of the game.   i have said to him many times that he has the freedom because he has talent and is very important to us.  i felt that the difference between the sides was really our supporters  i cannot thank them enough.  i want to say thank-you to the supporters  they were magnificent to help us achieve this result.  gerrard admitted he thought they were going out of the champions league after trailing 1-0 at half-time. he said:  i d be lying if i thought we were going through when we were losing at half-time.   we had a mountain to climb  but we have climbed it and credit to everyone.  that was one of the best goals i have scored  i caught it sweet  i haven t caught one like that for ages. it was a massive night for me and the team.  liverpool s win means all four of england s champions league representatives have reached the knockout stages for the first time.,sport
a year to remember for irish there used to be one subliminal moment during a year in irish rugby that stood out more than most.  well  at least there used to one. now there is a handful to look back with a mixture of satisfaction  and sorrow. it has been quite a year for the irish  and not just with eddie o sullivan s triple crown winning international outfit either. right down through the ranks irish rugby is creating waves and upsetting the more established teams in the game. but most of the kudos will go to o sullivan and his merry band of warriors who not only collected their first triple crown for 29 years  but also finished their autumn campaign with a 100% record. for the second year in succession they also finished in the runners-up spot in the rbs six nations. but in the three games in november which included a victory over tri-nations champions and grand slam chasing south africa  ireland finsihed the year on a high. the 18-12 victory at lansdowne road was only their second victory over the boks after the initial success back in 1965. that success was revenge for the consecutive defeats in blomefontein and cape town in the summer. those two reverses and the 35-17 flop against france  were the only dark patches in an otherwise excellent 12 months. but the big one  of course  was the 19-13 defeat of world cup champions england on their precious twickenham turf. the winning try was conceived in o sullivan s mind  perfectly executed by the team and finished immaculately by girvan dempsey. for me  the try of the championship. o sullivan s career is now in vertical take-off mode. it is no wonder that sir clive woodward has elevated the galway-based coach to head the lions test side. not only that  but a fair majority of the present ireland side will be wearing red next june in new zealand.  there can be no doubt that ireland s representation will be the biggest ever  albeit in a proposed 44-man squad. in brian o driscoll and paul o connell  ireland have now the two front-runners for the captaincy. gordon d arcy  whose career began as a teenager back in 1999  finally arrived when he was named the six nations player of the tournament. but it was not only the senior squad that brought kudos to ireland  the youngsters strutted their stuff on the big stage as well. the under-21 squad confounded the doubters as they went all the way to the world cup final in scotland only to be beaten by a powerful all black side in the decider. the young irish boys had stated their intentions earlier in the season when they finished runners-up to england in the six nations under-21 tournament. on the provincial front  leinster  for second year in succession  blew it when the heineken cup looked a good wager. while ulster finished runners-up in their very tight group for the second season in succession  it was munster again flying the flag for the irish. looking to reach their third final  they went down 37-32 to eventual winners wasps in what many beileve was the most competitive and thunderous game ever witnessed at lansdowne road. how wasps recovered from that energy-sapping duel  and then go onto to defeat toulouse in the final was anybody s guess. ulster  meanwhile  just lost out to adding the inaugural celtic cup in winning the celtic league when they were pipped at the post by the scarlets in the final game.  ulster  however  took time to start the new season under new coach mark mccall. the once famous ravenhill fortress was breached four times as ulster only manged five wins from their first 12 outings in the celtic league. leinster are again looking the most potent outfit going into 2005  but whether they can take that final step under declan kidney is another thing. on the down side  irish rugby was hit by a number of tragedies. teenage star john mccall died while playing for the ireland against new zealand in the under-19 world cup game in durban. that happened only 10 days after he led royal armagh to their first ulster schools  cup success since 1977. the death of former ireland coach and lions flanker mike doyle in a car crash in northern ireland shocked the rugby fraternity a larger than life character  doyle had coached ireland to the triple crown in 1985  the last time that goal had been achieved before this season. ulster rugby also suffered the sudden deaths of well-known londonderry ym player jim huey  coleraine s jonathan hutchinson  and belfast harlequins lock johnny poole. they all passed away long before the full-time whistle.,sport
hewitt falls to dent in adelaide lleyton hewitt suffered a shock defeat to taylor dent in the quarter-finals of the australian hardcourt championships in adelaide on friday.  the top seed was a strong favourite for the title but went down 7-6 (7-4) 6-3 to the american. dent will face juan ignacio chela next after the fourth seed was too strong for jurgen melzer. olivier rochus beat third seed nicolas kiefer 6-7 (4-7) 7-6 (8-6) 7-5 and will take on second seed joachim johansson. the swede reached the last four by beating compatriot thomas enqvist 6-3 4-6 6-1.  i felt like i was striking the ball much better   said johansson.   i felt like i had a lot of break chances  i didn t take care of them all  but i broke him four times and he only broke me once.  i felt that was the key to get up in the set early.  hewitt played down his defeat and insisted he is focused solely on the australian open  which starts on 17 january.  when you ve been number one in the world for a couple of years and won a couple of slams  you look at the big picture and what motivates you   said hewitt.  that s the grand slams and melbourne s as big for me as any of the four. even if i don t win sydney next week it s no big deal.,sport
blair ready to call election tony blair seems certain to end weeks of phoney war on monday and announce there will be a general election on 5 may.  the date has been pencilled into the diaries of politicians and political journalists for many months and  despite occasional panics that the prime minister was on the verge of calling a snap poll  it has not shifted. over the weeks  there have been any number of signs that 050505 was going to be the day mr blair would go for an historic third term. and the calling of a special political cabinet meeting has only added to the belief that the announcement is imminent. the prime minister and his campaign boss alan milburn have already insisted the election will be fought on the economy and what they claim is a stark choice between labour s stability and investment against tory cuts and boom and bust.  and chancellor gordon brown has stepped into the front line of the campaign - to the relief of many of his supporters in westminster - to underline that economic message. and it is certain one of the big arguments at the centre of the election battle will be around the big parties  tax and spend policies.  during the phoney campaign  labour got into trouble over its central claim that michael howard was planning £35 bn cuts in public services. the prime minister found himself struggling to explain how a smaller  slower increase in spending planned by the tories compared to labour s plans was a cut. and it looked like the labour campaign - which was already being criticised for being thrown into defensive mode by mr howard on issues such as immigration and health - was on the rocks. then deputy conservative chairman howard flight was reported to have suggested mr howard was secretly planning even bigger  cuts .  he was sacked for his gaffe  but the damage had been done and the faltering labour campaign was back on track. a second central argument will be over taxation  with the tories claiming the chancellor has to fill a black hole at the centre of his finances and will be forced to raise taxes if labour wins again. mr brown slaps that aside  claiming his forecasts are accurate and that previous claims of looming economic disaster have proved inaccurate. as usual  the liberal democrats will have to fight to get their voice heard over the sounds of battle between the two big parties. but leader charles kennedy believes he has set out a distinctive manifesto with plans for a tax rise for the wealthiest to finance extra spending and the abolition of the council tax in favour of a local income tax. other issues are certain to play a part - immigration and asylum  the war on iraq  law and order and education  for example. but  as ever  it will be the economy that will almost certainly decide the outcome. and  whatever that outcome  2005 is set to be a far more lively  even bitter campaign than 2001 s non-event.,politics
sprinter walker quits athletics former european 200m champion dougie walker is to retire from athletics after a series of six operations left him struggling for fitness.  walker had hoped to compete in the new year sprint which is staged at musselburgh racecourse near edinburgh on tuesday and wednesday. the 31-year-old scot was suspended for two years in 1998 after testing positive for nandrolone.  i had intended to race but i m running like a goon   said walker. he told the herald newspaper:  i m not in great shape  after missing about a month of training.  i missed a big chunk of speed work over about three weeks  and then another week working in america.  if i d had a half-decent mark it might have motivated me more  but i won t be racing.  i still enjoy training  but feel it s time to move on  and concentrate on a career.,sport
greek sprinters  won t run again  the careers of sprinters kostas kenteris and katerina thanou are over  says the boss of the organisation that cleared them of missing a drugs test.  greek athletics federation boss vassilli sevastis told the country s parliament:  i believe kenteris and thanou won t race again.  the damage to their commercial interests has been done   he added. athletics bosses are considering its reponse to the ruling  while the athletes face a trial in a greek court. greek prosecutors have brought spearate charges of missing the drugs test and faking a motorcycle accident. speaking to the greek parliament on tuesday  sevastis said that the evidence sent by the international olympic committee and athletics governing body the iaaf was not strong enough for the greek association to find the sprinters guilty.   we were given the task of getting the snake out if its hole but we were not given any evidence to do it with   he said.  so how can you as a greek with your hand on your heart try the athletes   he added. the athletes are technically free to compete while the iaaf reviews its response to the decision to clear kenteris and thanou. but sevastis said:  it does not matter if they are found guilty at the court of arbitration for sport and the current decision is reversed.,sport
brown outlines third term vision gordon brown has outlined what he thinks should be the key themes of new labour s next general election bid.  he said ensuring every child in britain had the best start in life could be a legacy to match the nhs s creation. the chancellor has previously planned the party s election strategy but this time the role will be filled by alan milburn - a key ally of tony blair. the premier insisted mr brown will have a key role in labour s campaign  and praised his handling of the economy.  writing in the guardian newspaper  mr brown outlined his view of the direction new labour should be taking.  as our manifesto and our programme for the coming decade should make clear  labour s ambition is not simply tackling idleness but delivering full employment; not just attacking ignorance  disease and squalor but promoting lifelong education  good health and sustainable communities.  bbc political editor andrew marr said that mr brown s article was  a warning shot  to mr blair not to try and cut him out of the manifesto writing process.  it was  as always  coded and careful... but entirely deliberate   was mr marr s assessment. the prime minister was asked about mr brown s article and about his election role when he appeared on bbc radio 4 s today programme. mr blair said a decision had yet to be taken over how the election would be run but the chancellor s role would be  central . mr blair argued that under new labour the country had changed for the better and that was  in part  because of mr brown s management of the economy. and he pledged childcare would be a  centrepiece  of labour s manifesto. he also predicted the next general election will be a  tough  tough fight  for new labour. but the prime minister insisted he did not know what date the poll would take place despite speculation about 5 may. mr blair said he was taking  nothing for granted  ahead of the vote - warning that the tory strategy was to win power via the back door by hinting they were aiming to cut labour s majority instead of hoping for an outright win.,politics
tomlinson stays focused on europe long jumper chris tomlinson has cut his schedule to ensure he is fully fit for the european indoor championships.  the 23-year-old has a minor injury and has pulled out of international meets in madrid and lievin this week as well as warm-weather training in lanzarote.  it s nothing serious   said his coach peter stanley.  he strained a muscle in his abdomen at the birmingham meeting but is back in full training.  sprinter mark lewis-francis will also not compete in madrid on thursday. the birmingham athlete  who clocked a season s best of 6.61 seconds over 60m in birmingham last week  also prefers to focus his attentions on next month s european indoor championships.  lewis-francis  who was runner-up to british team-mate jason gardener at the europeans three years ago  will continue his training at home. meanwhile  tomlinson is still searching for this first major medal and this season he has shown he could be in the sort of form to grab a spot on the podium in madrid. the middlesbrough athlete jumped a season s best of 7.95m at the birmingham grand prix - good enough to push world indoor champion savante stringfellow into second.,sport
african double in edinburgh world 5000m champion eliud kipchoge won the 9.2km race at the view from great edinburgh cross country.  the kenyan  who was second when newcastle hosted the race last year  was in front from the outset. ethiopian duo gebre gebremariam and dejene berhanu made last-gasp efforts to overtake him  but kipchoge responded and a burst of speed clinched victory. gavin thompson was the first briton in 12th place while nick mccormick held of his british rivals to win the 4km race. the morpeth harrier led from the end of the first lap and ended mike skinner and andrew baddeley s hopes with a surge in the lasp lap.  my training has gone so well i wasn t really worried about the opposition asi knew i was in great shape   said mccormick  who now hopes to earn a 1 500m place in the british team for the world championships in helsinki. in the women s race  ethiopia s tirunesh dibaba won a battle with world cross country champion benita johnson to retain her title. australian johnson  who shocked her african rivals in brussels last march  looked to be on course for another win in the 6.2km race. but world 5000m champion dibaba make a telling strike for the finishing line in the final 20 metres. britons kathy butler and hayley yelling were out of contention early on.,sport
lib dems predict  best ever poll  the lib dems are set for their best results in both the general election and the local council polls  one of their frontbenchers has predicted.  local government spokesman ed davey was speaking as the party launched its campaign for the local elections being held in 37 english council areas. the flagship pledge is to replace council tax with a local income tax. the tories say the lib dems would make people pay more tax and labour says the party s sums do not add up. looking to the coming elections  which are all expected to be held on 5 may  mr davey said:  we are going to be winning more votes and winning more seats.  i think we are going to have the best general election results and local election results we have ever had under [party leader] charles kennedy.  i couldn t think of a stronger endorsement of a leader.,politics
kilroy launches  veritas  party ex-bbc chat show host and east midlands mep robert kilroy-silk said he wanted to  change the face of british politics  as he launched his new party. mr kilroy-silk  who recently quit the uk independence party  said  our country  was being  stolen from us  by mass immigration. he told a london news conference that veritas - latin for  truth  - would avoid the old parties   lies and spin . ukip leader roger knapman says he is glad to see the back of mr kilroy-silk.  mr kilroy-silk promised a  firm but fair  policy on immigration and said they hoped to contest most seats at the forthcoming general election. he said veritas would also announce detailed policies on crime  tax  pensions  health and defence over the next few weeks. labour campaign spokesman fraser kemp said veritas was joining  an already crowded field on the right of british politics . on thursday mr kilroy-silk is due to announce which constituency he will run in at the next general election - that will come amid speculation he has his sights set on defence secretary geoff hoon s ashfield seat. he was joined in the new venture by one of ukip s two london assembly members  damien hockney who is now veritas  deputy leader. ukip s chairman petrina holdsworth has said the group will just be a parody of the party the men have left.  mr kilroy-silk quit ukip last week after months of tension as he vied unsuccessfully for the leadership of that party. he said he was ashamed to be a member of a ukip whose leadership had  gone awol  after the great opportunity offered by its third place at last june s european elections.  while ukip has turned its back on the british people  i shall not   he said.  i will be standing at the next general election. i shall be leading a vigorous campaign for the causes i believe in.  and  unlike the old parties  we shall be honest  open and straight.   mr hockney also left ukip saying mr kilroy-silk would  deliver better  as the leader of a eurosceptic party. a spokesman for ukip called on mr hockney to quit the london assembly. the party asserts that mr hockney  has a moral obligation  if not a legal one  to stand down. its leader  roger knapman  has said he is glad to see the back of mr kilroy-silk.  he has remarkable ability to influence people but  sadly  after the [european] election it became clear that he was more interested in the robert kilroy-silk party than the uk independence party so it was nice knowing him  now  goodbye    he said. ukip officials also argue mr kilroy-silk has not been  straightforward  in attacking the party he once wanted to lead.  veritas  it s the bnp in an expensive suit!  it s all well and good robert kilroy-silk claiming  that  veritas  is a party that doesn t believe in  lies and spin   but the truth of the matter is  its completely useless  due to proportional representation  there is no chance that  veritas  will have any chance in claiming power  and change the two-horse race trend. in my opinion this is just a publicity stunt which has just been used as a smoke-screen for his anti-islamism slurs which got him sacked from the television.  i think that his views regarding immigration are shared by many. it really is time that the uk government ceased to be a paper tiger on this issue. in addition as an ashfield constituent i would be more than interested in kilroy -silk opposing geoff hoon!!  good to see the parties of the right splintering in the way the parties of the left have always done. let s hope kilroy-silk  ukip and the euro-sceptic wing of the tory party all fade further into obscurity so we can have some truth in the debate about europe. we benefit enormously from our membership of the eu  we need to be at the heart of europe  leading it and driving it to where we as a country want to go  not running away from it.  all mouth and trousers. a clown. trouble is  any votes he collects may just end up helping new labour into a third term.  whatever kilroy-silk and ukip do  none of their anti-european policies have any relevance outside middle england. this new party might gain support from right-wing england  but will have little impact in wales or scotland.  hopefully this all this fighting within euro-sceptic parties will allow them to slip out of the way and get people voting for real political parties which address more than one issue. england needs europe to survive and as soon as people realise this the better  we can t rely on the usa forever!  at last an impetus for increasing the likely 40% turn out for the election. the electorate is disillusioned with british politics. kilroy has one agenda - the uk - and i ll be voting for him.  both ukip and rk-s are representatives of small-mindedness and a lack of vision for the whole of humankind. the interests of humanity and the world lie so much beyond the scope of these people s bickering that who  in the overall scheme of things  really cares about their petty tiff   many people believe you kilroy. you may even believe yourself but switching horses midstream and then bad mouthing the steed that got you halfway seriously diminishes your credibility.  the very idea of political parties born out of such negative feelings as euroscepticism or british supremacy is nauseating. one can only hope the public recognise these extremists for what they are and shun them at the polls.  i ve always thought that kilroy-silk was a self-publicising  egotist and this news does absolutely nothing to alter my opinion.  brilliant  about time this country had a plausible party!  having seen the recent bbc 3 documentary and witnessed the thoroughly disgraceful chauvinistic behaviour of a number of senior ukip figures i can well understand why kilroy-silk feels embarrassed to be associated with such people. hopefully the ukip members who are interested in the political debate will support his action.  fantastic news. pro-europeans now have far less to worry about from the right. the conservatives are as confused as they have been since the mid-1990s  and the extreme anti-europeans are fracturing themselves into splinter groups that split any votes they might get in local  european and general elections. robert kilroy-silk s ego and vanity are his own (and his supporters ) worst enemy.  as a euro-enthusiast i could not be more delighted by kilroy-silk s behaviour. he took a party that was just building up a head of steam  and having exposed it to ridicule by attempting a coup-d etat  he is now setting about the serious business of dividing it in two. the closer to straight-down-the-middle the better  as far as i am concerned  but in any eventuality  the two sceptic parties will exhaust their energies fighting each other.  if every politician with ambitions to lead their party resorted to forming their own for that purpose  we d have ballot papers a mile long! you ve got to hand it to kilroy-silk for his sheer arrogance and supreme self-belief.  whilst not being a great fan of kilroy i do agree with his comments about the ukip leadership  and like him i am also leaving ukip. i believe countless opportunities have been lost to discredit the eu and to show our people what belonging to the eu really means. the eu s comments last week about michael howard s plans to reform immigration show how little we govern our own country when they can turn round and say immigration is a matter for the eu and not individual member states. the sooner we leave this corrupt super-state the better  does anyone else think that it is ironic that euro-sceptic kilroy-silk has used a latin name for his new party  rather than a  good old british  name  is this indicative of the man - contradictory  vain and pompous   i think mr kilroy-silk has got a very good point. british politics has become too pc and as a result has no straight talking honest strong politicians. they are all interested in their own careers and not the people who put them in power. as a result i feel our democracy is being abused and i want it stopped. if mr kilroy-silk lives up to half his promises he will get my vote.  honestly  who really cares  man with tan leaves party with no plan  to set up party with no idea.  as one of kilroy-silk s east midlands constituents i hope those who voted for him are proud to have been taken in by such charming vacuity. i feel insulted by having him represent me in the european parliament.  ukip tried hard to accommodate robert kilroy silk  but he made it clear that only control of it would satisfy him. someone so keen on complete control was bound to fall foul of ukip s democratic nature.  kilroy is an able communicator and a capable politician  in exactly the way those who lead ukip are not. he tried to make it work  but they didn t seem to want to grow up. he was left in the position of having to defend their gaffes to the media. this new party seems a logical next step for kilroy. good luck to the man  i say.  oh please! this is an amusing irrelevance. there is absolutely no chance of either of these parties communicating a sensible and constructive  eurosceptic  argument. they will play a key part in winning the country round to the idea of a reformed  more democratic  more dynamic europe union. future generations will thank him for his ridiculousness.  the refreshing thing about robert is that he is open  honest and straight. what other politician can claim this. i have a suspicion that he talks for a larger part of the electorate that his critics would like. i shall be voting for him.  the electorate of the east midlands voted not for kilroy-silk but for the ukip. kilroy-silk was made an mep because of his position on the ukip s party list. he has no mandate to represent the area and should resign from the european parliament.  i wouldn t write off kilroy-silk. while he s a clown and a one man band at the moment  he s a populist and that s always dangerous.the man clearly has an enormous ego and looking at our current political masters  that seems to be one of the factors in success.  good luck to kilroy though i think he is doing more harm than good for both his new party and ukip because their vote base is not strong enough for both parties to be successful and at the moment ukip have the upper hand while veritas are starting from square one and fighting a somewhat uphill battle.  the man i once found cringe worthy on day time tv  could well turn out to be my country s knight in shining armour. he expresses views which are now more than common amongst society today - but people are almost too scared to express them. kilroy silk has secured my vote  and many more like me. what s more  i look forward to the day when he claims victory  wrecks the eu  and rescues my great nation... without a hair out of place and his tan as perfect as ever!  great stuff. the longer the uk dithers over europe  the richer we in ireland become  as the only english-speaking country fully committed to europe. oh and send us over those hard-working immigrants - our economy needs them.  this is just what the europhiles pray for. as the main eurosceptic party  ukip should try to resolve its differences with kilroy to show a united front and give the uk public a serious political voice against europe. having multiple parties with the same view point just splits the vote further.  thank goodness that kilroy-silk has gone - now ukip at least has a chance in the election!  it is very sad to see the cause of britain regaining its proper relationship with europe damaged by this split within ukip. robert kilroy-silk could have a lot to offer. instead we have a split party and a damaged cause. under the present electoral system  people must work together  and small parties have no hope of representation. last summer  ukip achieved a major advance  partly and only partly due to kilroy-silk. it is a great shame this has been dissipated in in-fighting.  ukip has a wide platform of policies  not just withdrawal from the eu. this kilroy-silk conveniently ignores in the comments surrounding the launch of his own party. neither the english democrats nor the new party were interested in letting him join them and take over their leadership speaks volumes. veritas is the beginning of the end for kilroy-silk.  if he believes in truth and democracy then he and the two assembly members should resign and force a by-elections to stand on their own platform rather than this backdoor approach to politics of being elected for one party then defecting to another.  so ukip was good enough for him to lead  not good enough for him to follow!  interesting that a party committed to plain speaking should have a latin name!  every opinion poll points to an overwhelming anti-europe feeling in this country. kilroy-silk could be on the verge of something huge if he can broaden his appeal beyond this one issue. he is an extremely able communicator with years of political experience. we wants quality schools  top hospitals  clean and efficient public transport  punishments that fit the crime  limited asylum  a purge on bureaucracy and less taxes. it needs courage and honesty  two qualities sadly lacking in our politicians. kilroy-silk may just have those very qualities. recruit the right colleagues  robert  and your time may have come!  well if you cannot get enough limelight being an ordinary mp then go out and start up your own party. it s all flash and no real policy here  let s hope this is the start of both ukip and kilroy-silk slipping into obscurity.  veritas  the name will doom it. but perhaps i am wrong for surely all modern schoolchildren will understand it since they do still learn latin in the classroom do they not  the whole essence of what rks represents is euroscepticism  so explain to me how the too-twee label of veritas symbolises that,politics
